player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
245928,/player/245928/wilaiporn-boothduang/190075,19,75,2019-09-11,W. Boothduang,Wilaiporn Boothduang,"CM, CAM, CDM",73,73,,,31,1987-06-25,157,52,,,,,,,,,,,188,Thailand,113983.0,RDM,20.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,61.0,66.0,65.0,69.0,69.0,68.0,45,65,58,75,45,70,43,46,71,73,58,64,52,75,70,70,69,64,71,68,63,71,72,74,61,65.0,66,76,66,13,7,5,12,8,,68+1,68+1,68+1,67,70,70,70,67,71+1,71+1,71+1,67+1,72+1,72+1,72+1,67+1,67+1,71+1,71+1,71+1,67+1,67+1,69+1,69+1,69+1,67+1,17+1,https://cdn.sofifa.net/players/245/928/19_120.png
246221,/player/246221/marlo-sweatman/190075,19,75,2019-09-11,M. Sweatman,Marlo Carmen Sweatman,"CDM, CM",73,79,,,23,1994-12-01,173,59,,,,,,,,,,,82,Jamaica,113991.0,LDM,9.0,Right,3,3,1,Medium/Medium,Stocky (170-185),No,,,,59.0,41.0,63.0,48.0,70.0,76.0,45,30,44,74,18,32,74,72,68,65,61,57,58,72,69,52,75,78,77,58,72,75,42,54,48,46.0,70,76,72,6,11,9,11,10,,50+1,50+1,50+1,52,52,52,52,52,56+1,56+1,56+1,55+1,63+1,63+1,63+1,55+1,67+1,72+1,72+1,72+1,67+1,68+1,70+1,70+1,70+1,68+1,16+1,https://cdn.sofifa.net/players/246/221/19_120.png
246569,/player/246569/christine-manie/190075,19,75,2019-09-11,C. Manie,Christine Manie,CB,73,73,,,34,1984-05-04,160,61,,,,,,,,,,,103,Cameroon,114000.0,CB,2.0,Right,3,2,1,Medium/Medium,Stocky (170-),No,,,Leadership,59.0,53.0,58.0,41.0,74.0,72.0,68,42,67,69,35,18,75,78,52,68,56,62,46,72,75,71,67,70,74,67,72,73,13,22,76,36.0,74,76,74,6,5,5,5,9,,52+1,52+1,52+1,48,47,47,47,48,47+1,47+1,47+1,50+1,54+1,54+1,54+1,50+1,68+1,68+1,68+1,68+1,68+1,70+1,72+1,72+1,72+1,70+1,13+1,https://cdn.sofifa.net/players/246/569/19_120.png
246577,/player/246577/raissa-feudjio/190075,19,75,2019-09-11,R. Feudjio,Raissa Feudjio Tchuanyo,"CDM, CM",73,79,,,22,1995-10-29,163,60,,,,,,,,,,,103,Cameroon,114000.0,RCM,8.0,Right,3,3,1,High/Medium,Normal (170-),No,,,,62.0,68.0,63.0,73.0,69.0,65.0,44,71,42,74,32,70,35,51,73,77,60,64,73,70,76,72,58,68,62,69,72,72,61,63,70,38.0,73,74,62,5,8,9,15,8,,65+1,65+1,65+1,67,68,68,68,67,70+1,70+1,70+1,67+1,71+1,71+1,71+1,67+1,67+1,72+1,72+1,72+1,67+1,66+1,67+1,67+1,67+1,66+1,16+1,https://cdn.sofifa.net/players/246/577/19_120.png
246580,/player/246580/madeleine-ngono-mani/190075,19,75,2019-09-11,M. Ngono Mani,Madeleine Ngono Mani,ST,73,73,,,34,1983-10-16,160,58,,,,,,,,,,,103,Cameroon,114000.0,SUB,9.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,Leadership,75.0,74.0,50.0,69.0,19.0,54.0,38,76,76,62,68,70,65,60,27,72,73,76,60,62,75,72,59,55,64,75,28,13,74,53,72,67.0,11,13,11,5,14,6,12,10,,72+1,72+1,72+1,67,70,70,70,67,65+1,65+1,65+1,63+1,54+1,54+1,54+1,63+1,42+1,37+1,37+1,37+1,42+1,40+1,35+1,35+1,35+1,40+1,16+1,https://cdn.sofifa.net/players/246/580/19_120.png
246631,/player/246631/ngozi-okobi/190075,19,75,2019-09-11,N. Okobi,Ngozi Sonia Okobi-Okeoghene,"CAM, CM, LM, CF",73,77,,,24,1993-12-14,165,55,,,,,,,,,,,133,Nigeria,113997.0,CDM,13.0,Right,3,3,1,Medium/High,Normal (170-),No,,,,72.0,71.0,70.0,72.0,48.0,59.0,69,74,64,72,67,72,62,64,70,73,74,70,72,71,76,69,62,68,59,70,48,40,72,73,67,62.0,44,50,51,13,15,7,8,14,,70+1,70+1,70+1,72,72,72,72,72,72+1,72+1,72+1,72+1,69+1,69+1,69+1,72+1,61+1,59+1,59+1,59+1,61+1,60+1,54+1,54+1,54+1,60+1,19+1,https://cdn.sofifa.net/players/246/631/19_120.png
246634,/player/246634/desire-oparanozie/190075,19,75,2019-09-11,D. Oparanozie,Ugochi Désiré Oparanozie,ST,73,78,,,24,1993-12-17,165,63,,,,,,,,,,,133,Nigeria,113997.0,ST,9.0,Right,4,3,2,Medium/Medium,Stocky (170-),No,,,,72.0,75.0,55.0,70.0,17.0,62.0,44,78,71,68,70,70,69,72,35,72,71,72,68,70,71,74,70,71,69,71,32,11,72,50,75,72.0,12,11,12,6,10,7,10,6,,72+1,72+1,72+1,68,70,70,70,68,67+1,67+1,67+1,65+1,57+1,57+1,57+1,65+1,45+1,40+1,40+1,40+1,45+1,42+1,36+1,36+1,36+1,42+1,15+1,https://cdn.sofifa.net/players/246/634/19_120.png
246640,/player/246640/faith-michael/190075,19,75,2019-09-11,F. Michael,Faith Ikidi Michael,"RB, CB, LB",73,73,,,31,1987-02-28,174,63,,,,,,,,,,,133,Nigeria,113997.0,RCB,14.0,Right,3,3,1,High/Medium,Stocky (170-185),No,,,,73.0,43.0,57.0,66.0,72.0,73.0,72,42,64,70,18,64,43,45,48,70,75,72,61,73,70,55,62,74,75,40,67,71,48,34,44,45.0,72,75,72,10,5,13,10,14,,58+1,58+1,58+1,61,59,59,59,61,58+1,58+1,58+1,63+1,60+1,60+1,60+1,63+1,72+1,68+1,68+1,68+1,72+1,72+1,71+1,71+1,71+1,72+1,17+1,https://cdn.sofifa.net/players/246/640/19_120.png
248510,/player/248510/sofia-ojaldo/190075,19,75,2019-09-11,S. Ojaldo,Sofía Ojaldo,"RB, LB",73,74,,,26,1992-02-29,163,51,,,,,,,,,,,55,Chile,113985.0,RB,2.0,Right,3,3,1,Medium/Medium,Lean (170-),No,,,,76.0,28.0,52.0,61.0,72.0,67.0,73,22,69,67,18,51,22,34,35,69,75,77,70,71,78,34,69,72,70,31,55,75,44,28,36,31.0,73,71,73,11,14,12,15,13,,51+1,51+1,51+1,56,52,52,52,56,52+1,52+1,52+1,58+1,54+1,54+1,54+1,58+1,71+1,65+1,65+1,65+1,71+1,72+1,70+1,70+1,70+1,72+1,20+1,https://cdn.sofifa.net/players/248/510/19_120.png
248521,/player/248521/martina-figuereza/190075,19,75,2019-09-11,M. Figuereza,Martina Figuereza,"CB, RB",73,75,,,26,1992-02-29,157,54,,,,,,,,,,,55,Chile,113985.0,SUB,12.0,Right,3,2,1,Medium/Medium,Lean (170-),No,,,,59.0,22.0,52.0,41.0,75.0,67.0,68,15,70,68,18,18,22,32,43,67,56,61,50,64,76,31,69,63,65,25,76,75,22,25,42,34.0,76,75,73,6,6,12,10,13,,42+1,42+1,42+1,44,41,41,41,44,43+1,43+1,43+1,47+1,50+1,50+1,50+1,47+1,67+1,66+1,66+1,66+1,67+1,69+1,72+1,72+1,72+1,69+1,15+1,https://cdn.sofifa.net/players/248/521/19_120.png
248523,/player/248523/julieta-olverias/190075,19,75,2019-09-11,J. Olverias,Julieta Olverias,"ST, LM",73,73,,,30,1988-02-29,166,60,,,,,,,,,,,55,Chile,113985.0,ST,9.0,Left,3,3,1,Medium/High,Normal (170-),No,,,,71.0,74.0,47.0,69.0,23.0,63.0,33,75,69,58,70,68,58,60,41,72,75,67,52,73,82,74,65,58,73,73,42,16,75,42,75,73.0,12,24,22,8,7,12,10,12,,72+1,72+1,72+1,65,69,69,69,65,64+1,64+1,64+1,62+1,56+1,56+1,56+1,62+1,44+1,42+1,42+1,42+1,44+1,42+1,40+1,40+1,40+1,42+1,16+1,https://cdn.sofifa.net/players/248/523/19_120.png
248637,/player/248637/akofa-verwey/190075,19,75,2019-09-11,A. Verwey,Akofa Verwey,"RM, LM, CAM",73,74,,,26,1992-02-29,160,57,,,,,,,,,,,140,South Africa,113998.0,RM,7.0,Right,4,3,2,Medium/Medium,Normal (170-),No,,,Leadership,69.0,68.0,71.0,73.0,42.0,61.0,76,73,58,74,62,72,60,59,72,75,67,71,72,71,73,66,58,73,67,65,33,42,69,66,48,57.0,44,36,39,7,6,8,13,9,,69+1,69+1,69+1,72,71,71,71,72,71+1,71+1,71+1,72+1,68+1,68+1,68+1,72+1,61+1,57+1,57+1,57+1,61+1,57+1,50+1,50+1,50+1,57+1,16+1,https://cdn.sofifa.net/players/248/637/19_120.png
248643,/player/248643/naemi-mkhize/190075,19,75,2019-09-11,N. Mkhize,Naemi Mkhize,LB,73,73,,,30,1988-02-29,160,53,,,,,,,,,,,140,South Africa,113998.0,LB,3.0,Left,3,3,1,Medium/Medium,Normal (170-),No,,,,69.0,32.0,61.0,65.0,72.0,69.0,74,31,66,72,18,61,35,38,64,68,72,67,68,75,70,42,66,68,70,22,70,73,51,37,45,38.0,74,71,73,9,13,9,8,14,,54+1,54+1,54+1,60,56,56,56,60,57+1,57+1,57+1,63+1,61+1,61+1,61+1,63+1,71+1,69+1,69+1,69+1,71+1,72+1,71+1,71+1,71+1,72+1,18+1,https://cdn.sofifa.net/players/248/643/19_120.png
248646,/player/248646/lakhela-matseliso/190075,19,75,2019-09-11,L. Matseliso,Lakhela Matseliso,"RM, CAM, LM",73,79,,,18,2000-02-29,159,46,,,,,,,,,,,140,South Africa,113998.0,CAM,10.0,Right,3,4,2,Medium/Medium,Lean (170-),No,,,,76.0,64.0,69.0,74.0,28.0,59.0,72,71,67,72,52,75,45,61,71,72,77,75,80,72,68,63,73,74,61,48,32,20,69,68,72,56.0,24,25,24,13,15,14,8,9,,69+1,69+1,69+1,72,70,70,70,72,71+1,71+1,71+1,72+1,66+1,66+1,66+1,72+1,54+1,50+1,50+1,50+1,54+1,50+1,41+1,41+1,41+1,50+1,18+1,https://cdn.sofifa.net/players/248/646/19_120.png
248654,/player/248654/jalisa-shongwe/190075,19,75,2019-09-11,J. Shongwe,Jalisa Shongwe,"ST, LM, CAM, RM",73,76,,,26,1992-02-29,161,54,,,,,,,,,,,140,South Africa,113998.0,LM,11.0,Right,4,3,1,Medium/Medium,Normal (170-),No,,,,76.0,72.0,67.0,75.0,17.0,61.0,73,73,65,69,68,76,68,70,52,77,77,75,70,68,69,71,77,73,67,69,28,11,73,68,75,70.0,12,13,11,14,12,7,5,5,,72+1,72+1,72+1,73,73,73,73,73,71+1,71+1,71+1,72+1,63+1,63+1,63+1,72+1,50+1,43+1,43+1,43+1,50+1,45+1,35+1,35+1,35+1,45+1,15+1,https://cdn.sofifa.net/players/248/654/19_120.png
228168,/player/228168/valentina-giacinti/190075,19,75,2019-09-11,V. Giacinti,Valentina Giacinti,"ST, CF",72,75,,,24,1994-01-02,170,59,,,,,,,,,,,27,Italy,113005.0,SUB,19.0,Right,4,3,1,High/Medium,Normal (170-),No,,,Technical Dribbler (AI),73.0,71.0,58.0,70.0,27.0,57.0,47,77,73,66,61,73,59,54,64,71,71,74,57,64,67,68,65,63,59,62,40,17,74,53,65,75.0,30,18,23,13,12,11,9,15,,71+1,71+1,71+1,67,69,69,69,67,67+1,67+1,67+1,67+1,61+1,61+1,61+1,67+1,48+1,46+1,46+1,46+1,48+1,45+1,41+1,41+1,41+1,45+1,18+1,https://cdn.sofifa.net/players/228/168/19_120.png
245909,/player/245909/sukanya-chor-charoenying/190075,19,75,2019-09-11,S. Chor Charoenying,Sukanya Chor Charoenying,GK,72,72,,,30,1987-11-24,165,59,,,,,,,,,,,188,Thailand,113983.0,GK,18.0,Left,3,1,1,Medium/Medium,Normal (170-),No,,,,,,,,,,14,4,15,28,9,11,11,14,23,16,23,27,31,69,62,17,70,22,44,8,23,13,8,55,19,32.0,11,12,11,70,71,73,72,73,25.0,19+1,19+1,19+1,22,23,23,23,22,26+1,26+1,26+1,23+1,27+1,27+1,27+1,23+1,21+1,24+1,24+1,24+1,21+1,21+1,22+1,22+1,22+1,21+1,71+1,https://cdn.sofifa.net/players/245/909/19_120.png
245927,/player/245927/orathai-srimanee/190075,19,75,2019-09-11,O. Srimanee,Orathai Srimanee,"CM, CAM, ST",72,72,,,30,1988-06-12,151,49,,,,,,,,,,,188,Thailand,113983.0,SUB,13.0,Right,3,3,1,High/Medium,Normal (170-),No,,,,65.0,71.0,66.0,70.0,52.0,55.0,48,74,61,74,67,71,58,64,70,73,64,65,53,75,79,68,52,54,55,67,57,64,74,71,76,68.0,34,68,28,7,12,6,14,10,,70+1,70+1,70+1,69,71,71,71,69,71+1,71+1,71+1,68+1,71+1,71+1,71+1,68+1,58+1,63+1,63+1,63+1,58+1,57+1,56+1,56+1,56+1,57+1,18+1,https://cdn.sofifa.net/players/245/927/19_120.png
246567,/player/246567/augustine-ejangue/190075,19,75,2019-09-11,A. Ejangue,Augustine Sylvia Ejangue Siliki,"RB, CB, LB",72,72,,,29,1989-01-19,158,60,,,,,,,,,,,103,Cameroon,114000.0,SUB,5.0,Right,3,2,1,Medium/Medium,Stocky (170-),No,,,Leadership,60.0,61.0,52.0,67.0,74.0,73.0,72,63,66,64,54,65,45,48,32,70,62,58,59,73,80,64,54,72,77,60,70,78,59,31,47,34.0,76,74,69,15,13,9,11,12,,65+1,65+1,65+1,63,62,62,62,63,59+1,59+1,59+1,62+1,58+1,58+1,58+1,62+1,70+1,67+1,67+1,67+1,70+1,71+1,72,72,72,71+1,19+1,https://cdn.sofifa.net/players/246/567/19_120.png
246630,/player/246630/rasheedat-ajibade/190075,19,75,2019-09-11,R. Ajibade,Rasheedat Busayo Ajibade,ST,72,85,,,18,1999-12-08,160,61,,,,,,,,,,,133,Nigeria,113997.0,SUB,15.0,Right,4,3,1,Medium/Medium,Normal (170-),No,,,Leadership,77.0,72.0,57.0,72.0,18.0,50.0,62,74,66,64,68,69,65,60,42,72,79,75,77,77,79,72,61,60,52,69,32,15,75,46,70,68.0,14,11,12,10,13,7,12,11,,71+1,71+1,71+1,70,70,70,70,70,67+1,67+1,67+1,67+1,57+1,57+1,57+1,67+1,47+1,40+1,40+1,40+1,47+1,44+1,34+1,34+1,34+1,44+1,18+1,https://cdn.sofifa.net/players/246/630/19_120.png
247816,/player/247816/yeong-a-jeong/190075,19,75,2019-09-11,Jeong Yeong A,정영아 Yeong-Ah Jeong,CB,72,72,,,27,1990-12-09,168,58,,,,,,,,,,,167,Korea Republic,113987.0,SUB,3.0,Right,3,2,1,Medium/Medium,Normal (170-),No,,,,66.0,24.0,41.0,37.0,73.0,67.0,35,18,68,63,18,18,32,38,27,53,59,71,50,70,72,42,69,64,67,16,70,72,18,22,41,51.0,73,75,76,8,12,7,15,8,,42+1,42+1,42+1,39,39,39,39,39,39+1,39+1,39+1,42+1,45+1,45+1,45+1,42+1,62+1,62+1,62+1,62+1,62+1,66+1,71+1,71+1,71+1,66+1,17+1,https://cdn.sofifa.net/players/247/816/19_120.png
247817,/player/247817/ga-ae-kang/190075,19,75,2019-09-11,Kang Ga Ae,강가애 Ga Ae Kang,GK,72,72,,,27,1990-12-10,172,65,,,,,,,,,,,167,Korea Republic,113987.0,SUB,1.0,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,12,8,13,23,8,9,15,13,21,14,18,34,29,65,60,19,62,28,61,10,18,15,6,38,17,25.0,10,15,11,72,75,73,69,72,27.0,20+1,20+1,20+1,19,20,20,20,19,22+1,22+1,22+1,21+1,23+1,23+1,23+1,21+1,21+1,23+1,23+1,23+1,21+1,21+1,23+1,23+1,23+1,21+1,71+1,https://cdn.sofifa.net/players/247/817/19_120.png
248516,/player/248516/florencia-casteda/190075,19,75,2019-09-11,F. Casteda,Florencia Casteda,"CM, CDM",72,73,,,26,1992-02-29,163,63,,,,,,,,,,,55,Chile,113985.0,SUB,15.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,64.0,66.0,62.0,70.0,66.0,70.0,38,69,44,73,28,70,30,41,74,72,62,65,63,71,78,68,63,75,72,73,62,72,60,70,43,42.0,71,71,46,14,13,8,12,14,,65+1,65+1,65+1,66,68,68,68,66,70+1,70+1,70+1,66+1,71+1,71+1,71+1,66+1,64+1,70+1,70+1,70+1,64+1,63+1,65+1,65+1,65+1,63+1,19+1,https://cdn.sofifa.net/players/248/516/19_120.png
248522,/player/248522/valentina-miraldia/190075,19,75,2019-09-11,V. Miraldia,Valentina Miraldia,"LB, CB",72,78,,,22,1996-02-29,165,60,,,,,,,,,,,55,Chile,113985.0,SUB,14.0,Left,3,3,1,High/Medium,Normal (170-),No,,,,73.0,36.0,57.0,69.0,71.0,70.0,69,24,65,68,30,65,34,38,42,73,72,73,70,70,72,53,71,69,72,45,68,73,38,48,52,32.0,69,73,75,10,5,13,14,13,,54+1,54+1,54+1,60,57,57,57,60,58+1,58+1,58+1,61+1,60+1,60+1,60+1,61+1,71+1,67+1,67+1,67+1,71+1,71+1,71+1,71+1,71+1,71+1,17+1,https://cdn.sofifa.net/players/248/522/19_120.png
248528,/player/248528/carmen-esdenia/190075,19,75,2019-09-11,C. Esdenia,Carmen Esdenia,"ST, CM",72,72,,,30,1988-02-29,168,65,,,,,,,,,,,55,Chile,113985.0,SUB,7.0,Right,3,3,1,Medium/High,Lean (170-),No,,,,62.0,74.0,62.0,69.0,20.0,50.0,58,75,75,72,65,69,58,45,64,72,65,60,62,64,72,76,75,52,58,71,22,10,75,52,70,72.0,12,18,12,7,14,12,12,10,,71+1,71+1,71+1,68,69,69,69,68,67+1,67+1,67+1,66+1,61+1,61+1,61+1,66+1,44+1,42+1,42+1,42+1,44+1,41+1,35+1,35+1,35+1,41+1,17+1,https://cdn.sofifa.net/players/248/528/19_120.png
248529,/player/248529/soledad-romereza/190075,19,75,2019-09-11,S. Romereza,Soledad Romereza,"ST, LM, LW",72,76,,,22,1996-02-29,153,52,,,,,,,,,,,55,Chile,113985.0,SUB,8.0,Right,3,4,1,High/Medium,Lean (170-),No,,,,73.0,69.0,67.0,73.0,18.0,46.0,72,71,70,73,67,74,57,62,58,70,73,73,72,75,80,70,68,58,50,63,16,11,76,60,74,65.0,12,14,12,14,8,11,7,6,,71+1,71+1,71+1,72,71,71,71,72,70+1,70+1,70+1,71+1,62+1,62+1,62+1,71+1,48+1,42+1,42+1,42+1,48+1,44+1,34+1,34+1,34+1,44+1,16+1,https://cdn.sofifa.net/players/248/529/19_120.png
248644,/player/248644/celina-mathema/190075,19,75,2019-09-11,C. Mathema,Celina Mathema,CDM,72,72,,,30,1988-02-24,165,57,,,,,,,,,,,140,South Africa,113998.0,RDM,6.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,62.0,48.0,70.0,53.0,70.0,70.0,71,35,48,72,28,38,75,74,69,71,61,63,60,70,70,72,62,73,70,54,70,73,40,63,66,42.0,72,72,70,11,6,15,8,10,,54+1,54+1,54+1,57,56,56,56,57,58+1,58+1,58+1,60+1,64+1,64+1,64+1,60+1,69+1,71+1,71+1,71+1,69+1,69+1,69+1,69+1,69+1,69+1,16+1,https://cdn.sofifa.net/players/248/644/19_120.png
248648,/player/248648/inka-de-mink/190075,19,75,2019-09-11,I. de Mink,Inka de Mink,"CDM, LM, CM",72,72,,,30,1988-02-29,160,53,,,,,,,,,,,140,South Africa,113998.0,LDM,8.0,Right,4,3,1,Medium/Medium,Lean (170-),No,,,,68.0,37.0,65.0,62.0,71.0,68.0,70,30,45,68,28,54,37,45,63,70,68,68,69,73,72,48,68,73,65,32,71,72,51,68,72,42.0,74,75,77,12,13,9,9,7,,52+1,52+1,52+1,60,58,58,58,60,61+1,61+1,61+1,63+1,65+1,65+1,65+1,63+1,71+1,71+1,71+1,71+1,71+1,71+1,69+1,69+1,69+1,71+1,17+1,https://cdn.sofifa.net/players/248/648/19_120.png
227096,/player/227096/lisa-boattin/190075,19,75,2019-09-11,L. Boattin,Lisa Boattin,"LB, LM",71,81,,,21,1997-05-03,160,53,,,,,,,,,,,27,Italy,113005.0,SUB,17.0,Left,4,3,1,Medium/Medium,Stocky (170-),No,,,,77.0,41.0,58.0,60.0,70.0,69.0,62,28,69,70,33,50,30,32,62,71,76,77,62,67,75,63,79,65,70,50,69,69,30,45,55,65.0,70,71,73,11,10,17,16,12,,54+1,54+1,54+1,57,55,55,55,57,56+1,56+1,56+1,59+1,60+1,60+1,60+1,59+1,69+1,68+1,68+1,68+1,69+1,70+1,70+1,70+1,70+1,70+1,19+1,https://cdn.sofifa.net/players/227/096/19_120.png
227449,/player/227449/christina-murillo/190075,19,75,2019-09-11,C. Murillo,Christina Murillo Ruiz,CB,71,73,,,25,1993-01-28,172,62,,,,,,,,,,,83,Mexico,113010.0,SUB,20.0,Right,2,2,1,Low/Medium,Lean (170-185),Yes,,,,59.0,34.0,50.0,50.0,72.0,72.0,40,30,73,62,34,46,27,26,64,55,59,59,48,64,50,40,66,63,79,32,69,65,39,39,56,54.0,73,75,73,10,7,16,9,11,,50+1,50+1,50+1,48,48,48,48,48,49+1,49+1,49+1,51+1,55+1,55+1,55+1,51+1,62+1,65+1,65+1,65+1,62+1,64+1,70+1,70+1,70+1,64+1,16+1,https://cdn.sofifa.net/players/227/449/19_120.png
227712,/player/227712/so-dam-lee/190075,19,75,2019-09-11,Lee So Dam,이소담 So Dam Lee,CM,71,77,,,23,1994-10-12,163,59,,,,,,,,,,,167,Korea Republic,113987.0,SUB,19.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,65.0,63.0,65.0,67.0,64.0,50.0,42,71,47,78,40,64,41,43,74,69,66,64,70,69,80,58,55,60,48,58,42,66,66,69,51,56.0,60,75,52,15,11,9,7,8,,63+1,63+1,63+1,66,67,67,67,66,69+1,69+1,69+1,66+1,70+1,70+1,70+1,66+1,63+1,67+1,67+1,67+1,63+1,62+1,60+1,60+1,60+1,62+1,17+1,https://cdn.sofifa.net/players/227/712/19_120.png
228160,/player/228160/linda-tucceri-cimini/190075,19,75,2019-09-11,L. Tucceri Cimini,Linda Tucceri Cimini,"LB, CB",71,71,,,27,1991-04-04,160,58,,,,,,,,,,,27,Italy,113005.0,SUB,20.0,Left,3,2,1,Medium/High,Normal (170-),No,,,"Leadership, Power Header",71.0,41.0,56.0,60.0,73.0,78.0,58,32,71,70,32,58,29,34,66,60,71,71,54,69,81,65,71,76,80,36,76,70,34,35,53,64.0,75,74,74,13,12,10,14,10,,55+1,55+1,55+1,55,54,54,54,55,54+1,54+1,54+1,58+1,59+1,59+1,59+1,58+1,69+1,69+1,69+1,69+1,69+1,70+1,73-2,73-2,73-2,70+1,18+1,https://cdn.sofifa.net/players/228/160/19_120.png
246148,/player/246148/rosalia-pipitone/190075,19,75,2019-09-11,R. Pipitone,Rosalia Pipitone,GK,71,71,,,32,1985-08-03,171,80,,,,,,,,,,,27,Italy,113005.0,SUB,22.0,Right,2,1,1,Medium/Medium,Stocky (170-185),No,,,,,,,,,,12,6,11,27,5,10,13,10,21,25,25,19,33,37,60,20,53,19,56,18,24,7,7,35,19,35.0,7,11,11,73,74,74,75,74,22.0,18+1,18+1,18+1,19,19,19,19,19,22+1,22+1,22+1,20+1,22+1,22+1,22+1,20+1,17+1,20+1,20+1,20+1,17+1,16+1,19+1,19+1,19+1,16+1,70+1,https://cdn.sofifa.net/players/246/148/19_120.png
246207,/player/246207/allyson-swaby/190075,19,75,2019-09-11,A. Swaby,Allyson Renee Swaby,CB,71,78,,,21,1996-10-03,173,59,,,,,,,,,,,82,Jamaica,113991.0,RCB,17.0,Right,3,2,1,Medium/High,Normal (170-185),No,,,,58.0,26.0,44.0,44.0,72.0,66.0,28,22,67,69,18,24,22,24,30,66,51,63,54,73,70,42,72,71,61,18,71,72,22,36,38,34.0,75,71,68,7,8,5,14,8,,44+1,44+1,44+1,43,44,44,44,43,45+1,45+1,45+1,46+1,51+1,51+1,51+1,46+1,62+1,65+1,65+1,65+1,62+1,65+1,70+1,70+1,70+1,65+1,16+1,https://cdn.sofifa.net/players/246/207/19_120.png
246222,/player/246222/trudi-carter/190075,19,75,2019-09-11,T. Carter,Trudi Sudan Carter,"RM, LM",71,77,,,23,1994-11-18,157,52,,,,,,,,,,,82,Jamaica,113991.0,LM,18.0,Right,3,3,2,Medium/Medium,Normal (170-),No,,,,75.0,69.0,69.0,69.0,26.0,60.0,73,68,42,69,50,69,65,72,62,71,78,72,58,66,80,73,54,76,65,75,31,31,71,69,54,52.0,22,23,22,13,11,11,11,13,,67+1,67+1,67+1,70,70,70,70,70,69+1,69+1,69+1,70+1,65+1,65+1,65+1,70+1,54+1,49+1,49+1,49+1,54+1,49+1,39+1,39+1,39+1,49+1,18+1,https://cdn.sofifa.net/players/246/222/19_120.png
246570,/player/246570/yvonne-leuko/190075,19,75,2019-09-11,Y. Leuko,Yvonne Patrice Leuko,"LB, LWB",71,72,,,26,1991-11-20,170,60,,,,,,,,,,,103,Cameroon,114000.0,LWB,4.0,Left,3,3,1,High/Medium,Normal (170-),No,,,,76.0,44.0,55.0,57.0,69.0,67.0,70,41,67,69,28,48,42,45,35,68,75,77,55,71,73,59,72,65,73,35,55,68,69,38,46,35.0,66,72,71,12,7,10,5,7,,60+1,60+1,60+1,60,59,59,59,60,57+1,57+1,57+1,61+1,57+1,57+1,57+1,61+1,69+1,64+1,64+1,64+1,69+1,70+1,69+1,69+1,69+1,70+1,15+1,https://cdn.sofifa.net/players/246/570/19_120.png
246586,/player/246586/marie-aurelle-awona/190075,19,75,2019-09-11,M. Awona,Marie Aurelle Awona,"CB, LB",71,73,,,25,1993-02-02,171,62,,,,,,,,,,,103,Cameroon,114000.0,RCB,11.0,Right,3,2,1,High/High,Normal (170-185),No,,,,61.0,45.0,47.0,48.0,73.0,70.0,64,65,69,67,21,30,22,41,18,67,60,62,69,59,70,35,72,74,70,22,65,78,22,25,45,34.0,76,70,68,10,12,7,9,10,,52+1,52+1,52+1,51,48,48,48,51,47+1,47+1,47+1,51+1,49+1,49+1,49+1,51+1,67+1,63+1,63+1,63+1,67+1,69+1,70+1,70+1,70+1,69+1,15+1,https://cdn.sofifa.net/players/246/586/19_120.png
